name,rmsd_start,rmsd_end,plddt,ptm,rmsd_constraint,langevin,single_state_plddt,single_state_rmsd,curvature_mean,curvature_max,U,-PLL
5KPE_2_8_9_id1,3.0289175510406494,3.6213722229003906,82.63472222222221,0.68,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-198.4122314453125,2.9225130434389466
5KPE_2_8_9_id10,1.2369462251663208,2.4546267986297607,89.90324074074073,0.78,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-203.56466674804688,2.994933516890914
5KPE_2_8_9_id11,4.5353169441223145,4.583595275878906,83.87685185185184,0.61,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-199.6680908203125,2.8343528464988426
5KPE_2_8_9_id12,1.159408688545227,2.4277021884918213,90.26787037037036,0.76,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-202.9171142578125,2.811995612250434
5KPE_2_8_9_id13,3.909409523010254,4.085633754730225,78.63657407407408,0.59,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-201.5810546875,2.805124353479456
5KPE_2_8_9_id14,3.429518938064575,3.870739698410034,82.59620370370372,0.67,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-200.69845581054688,2.9175629792390048
5KPE_2_8_9_id15,3.8125240802764893,4.156095027923584,83.10175925925927,0.68,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-199.20724487304688,2.863250167281539
5KPE_2_8_9_id16,1.4389548301696777,2.363077402114868,88.43129629629628,0.74,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-199.56646728515625,2.664985939308449
5KPE_2_8_9_id17,3.754551410675049,4.191444396972656,79.83703703703705,0.62,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-201.1701812744141,2.6878063060619213
5KPE_2_8_9_id18,1.5968754291534424,2.385444402694702,81.38500000000002,0.66,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-202.49317932128903,2.6919253313982927
5KPE_2_8_9_id19,4.0923752784729,4.341312885284424,87.55564814814815,0.71,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-202.6130828857422,2.657737166793258
5KPE_2_8_9_id2,1.1160844564437866,2.237001895904541,91.45259259259258,0.77,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-197.84864807128903,2.518442789713541
5KPE_2_8_9_id20,4.618560791015625,4.7317795753479,85.60185185185185,0.67,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-201.87982177734372,2.9526358710394964
5KPE_2_8_9_id21,3.3942320346832275,3.803394079208374,79.77675925925924,0.63,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-198.69732666015625,2.6994086371527777
5KPE_2_8_9_id22,2.093590497970581,2.440908670425415,79.1225925925926,0.67,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-202.3488922119141,3.125051710340712
5KPE_2_8_9_id23,3.4681453704833984,3.705761432647705,82.00861111111111,0.63,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-201.88677978515625,2.9048473216869213
5KPE_2_8_9_id3,1.1242326498031616,2.308838367462158,92.4858333333333,0.82,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-202.43174743652344,2.755828857421875
5KPE_2_8_9_id4,3.5998733043670654,3.9564270973205566,91.41611111111112,0.78,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-204.64520263671875,2.7990329883716725
5KPE_2_8_9_id5,1.2013463973999023,2.488736629486084,89.93148148148148,0.74,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-198.77122497558597,2.791263439037181
5KPE_2_8_9_id6,4.140740394592285,4.446950435638428,88.47583333333333,0.72,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-204.328857421875,2.713428356029369
5KPE_2_8_9_id7,4.266764163970947,4.287342548370361,79.05583333333334,0.67,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-196.61489868164065,2.958064326533565
5KPE_2_8_9_id8,9.119734764099121,9.366249084472656,81.46666666666668,0.69,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-204.99880981445312,2.9055887858072915
5KPE_2_8_9_id9,5.126311302185059,5.120750427246094,87.15222222222225,0.71,2,8,89.41083333333333,0.6205494999885559,20.693417,74.47337,-205.98284912109372,2.7122328016493054
5KPE_4_2_0_id0,1.1622761487960815,2.6274616718292236,85.51620370370368,0.66,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-209.2042694091797,2.723772402162905
5KPE_4_2_0_id1,1.1809182167053223,3.348986864089966,85.55500000000002,0.64,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-210.1765899658203,2.718474211516204
5KPE_4_2_0_id10,1.0929609537124634,3.1061275005340576,85.42185185185187,0.66,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-208.637939453125,2.7129889594184027
5KPE_4_2_0_id11,1.1221390962600708,3.012232780456543,85.76287037037036,0.69,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-210.3277282714844,2.8322968659577548
5KPE_4_2_0_id12,1.122342586517334,2.776587724685669,85.2766666666667,0.64,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-207.8484649658203,2.7871715404369213
5KPE_4_2_0_id13,1.2194174528121948,3.120620012283325,88.19462962962963,0.74,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-208.59259033203125,2.800140945999711
5KPE_4_2_0_id14,1.213413953781128,2.676185131072998,80.54870370370371,0.63,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-211.11453247070312,2.5799699006257235
5KPE_4_2_0_id15,0.8732814788818359,3.0684571266174316,81.82620370370371,0.64,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-211.7196350097656,2.6028724952980324
5KPE_4_2_0_id16,1.3683993816375732,3.1601333618164062,86.32638888888889,0.72,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-208.90011596679688,2.883768152307581
5KPE_4_2_0_id17,1.2518242597579956,3.0075607299804688,85.4626851851852,0.65,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-211.1577911376953,2.733973467791522
5KPE_4_2_0_id18,1.2745510339736938,3.339864492416382,89.03527777777778,0.75,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-206.6956329345703,2.800889191804109
5KPE_4_2_0_id19,1.832898497581482,2.8814966678619385,80.28990740740743,0.63,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-208.1213836669922,2.822345027217158
5KPE_4_2_0_id2,1.1263747215270996,2.8995063304901123,84.54611111111113,0.66,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-209.43099975585935,2.632542928059896
5KPE_4_2_0_id20,1.1493752002716064,3.149068593978882,84.76046296296296,0.67,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-209.4843292236328,2.574688664189092
5KPE_4_2_0_id21,1.3880946636199951,2.9181602001190186,85.82185185185186,0.7,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-209.61898803710935,2.651875248661748
5KPE_4_2_0_id22,1.1731241941452026,3.3783082962036133,87.53842592592594,0.75,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-210.29086303710935,2.661597075285735
5KPE_4_2_0_id23,1.1109273433685303,3.013831377029419,82.59805555555556,0.68,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-209.63409423828125,2.6439180727358216
5KPE_4_2_0_id3,1.0713586807250977,3.2847163677215576,87.16824074074073,0.73,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-209.44126892089844,2.5948978000217013
5KPE_4_2_0_id4,1.1526159048080444,3.18524169921875,83.95055555555555,0.66,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-209.7890625,2.6428705851236978
5KPE_4_2_0_id5,1.0377137660980225,3.050316572189331,84.67972222222222,0.63,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-207.62564086914065,2.735803392198351
5KPE_4_2_0_id6,1.3616843223571777,3.0759549140930176,81.04398148148148,0.65,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-210.0911102294922,2.508006908275463
5KPE_4_2_0_id7,1.0933526754379272,2.9460582733154297,84.29611111111113,0.67,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-211.04220581054688,2.722886262116609
5KPE_4_2_0_id8,1.1751164197921753,2.775452136993408,87.46509259259261,0.69,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-209.72987365722656,2.7283602114076966
5KPE_4_2_0_id9,1.2024303674697876,3.2087912559509277,90.37203703703705,0.77,4,2,92.37222222222223,0.6596251726150513,21.965786,74.06081,-211.3555450439453,2.521039044415509
5KPE_4_2_2_id0,1.3940253257751465,2.834686279296875,81.42546296296298,0.68,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-213.70941162109372,2.821129975495515
5KPE_4_2_2_id1,2.160844326019287,3.5563790798187256,86.9362037037037,0.71,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-204.05953979492188,3.0303627296730324
5KPE_4_2_2_id10,2.018561363220215,2.842318296432495,79.9351851851852,0.65,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-215.71047973632807,2.8780574092158564
5KPE_4_2_2_id11,9.835848808288574,10.12481689453125,78.34462962962962,0.67,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-213.46322631835935,3.1461834377712674
5KPE_4_2_2_id12,2.0390193462371826,3.312512159347534,87.25166666666665,0.73,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-216.0855865478516,2.814936885127315
5KPE_4_2_2_id13,1.63176691532135,3.21968674659729,78.4914814814815,0.64,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-212.4693145751953,2.890494735152633
5KPE_4_2_2_id14,2.011087656021118,3.446547031402588,84.59212962962964,0.68,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-213.4511566162109,2.8880281801576966
5KPE_4_2_2_id15,1.87721586227417,2.8476359844207764,86.53370370370372,0.72,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-214.8183441162109,2.603804411711516
5KPE_4_2_2_id16,1.5956681966781616,3.179516315460205,77.19074074074075,0.61,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-214.55552673339844,2.72347174750434
5KPE_4_2_2_id17,1.9356882572174072,2.95575213432312,86.69898148148148,0.72,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-214.90509033203125,2.7979408546730324
5KPE_4_2_2_id18,1.4428341388702393,3.285209894180298,82.77833333333332,0.64,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-214.93402099609372,2.547769617151331
5KPE_4_2_2_id19,1.7873848676681519,2.756908416748047,87.8924074074074,0.74,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-213.6422576904297,3.0280043990523726
5KPE_4_2_2_id2,10.435563087463379,10.929658889770508,80.84333333333332,0.63,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-215.7961883544922,3.0163981119791665
5KPE_4_2_2_id20,1.7238043546676636,2.9973411560058594,83.96750000000002,0.71,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-213.7906188964844,2.9643257988823786
5KPE_4_2_2_id21,1.9648418426513672,2.9450087547302246,80.01518518518517,0.66,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-213.6359405517578,2.8440303096064814
5KPE_4_2_2_id22,10.535774230957031,11.201610565185547,75.42055555555555,0.51,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-214.9276885986328,2.7392855043764466
5KPE_4_2_2_id23,2.3850505352020264,3.692200183868408,79.01296296296296,0.61,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-210.55368041992188,2.815164636682581
5KPE_4_2_2_id3,2.4548304080963135,4.2810235023498535,82.97175925925924,0.65,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-211.4633331298828,2.9381340874565973
5KPE_4_2_2_id4,1.917441964149475,3.0557494163513184,79.1948148148148,0.6,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-213.07162475585935,2.8016187879774304
5KPE_4_2_2_id5,1.4350396394729614,2.721810817718506,90.07314814814816,0.77,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-215.53955078125,2.694700453016493
5KPE_4_2_2_id6,1.28543221950531,3.0685861110687256,89.18638888888887,0.77,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-216.27630615234372,2.7003235993561923
5KPE_4_2_2_id7,1.6140884160995483,2.8490800857543945,83.97870370370372,0.73,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-215.54953002929688,2.860624525282118
5KPE_4_2_2_id8,2.0638442039489746,3.823223114013672,83.12518518518519,0.66,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-214.82362365722656,2.685915063928675
5KPE_4_2_2_id9,2.0436127185821533,3.307720899581909,84.44194444444442,0.67,4,2,92.43685185185184,0.995930790901184,23.918257,72.3335,-213.57058715820312,2.941652086046007
5KPE_4_2_3_id0,1.650746464729309,2.5734200477600098,86.71740740740744,0.69,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-210.9608459472656,2.7241694132486978
5KPE_4_2_3_id1,1.6414577960968018,3.0074753761291504,85.09296296296297,0.68,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-210.712890625,2.6720253273292824
5KPE_4_2_3_id10,1.6819616556167603,3.240757703781128,75.46898148148146,0.57,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-211.39828491210935,3.0784149169921875
5KPE_4_2_3_id11,1.7353177070617676,3.5691428184509277,77.57703703703703,0.59,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-210.54623413085935,2.934677124023437
5KPE_4_2_3_id12,1.5068237781524658,3.1788313388824463,84.96166666666667,0.66,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-207.13124084472656,3.2845193368417247
5KPE_4_2_3_id13,1.5605427026748657,2.9400670528411865,82.98064814814816,0.66,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-207.54299926757807,3.0004778261537903
5KPE_4_2_3_id14,1.4141446352005005,2.514192819595337,80.6698148148148,0.63,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-207.04937744140625,2.636713946307147
5KPE_4_2_3_id15,1.2021428346633911,3.329324960708618,81.78694444444444,0.65,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-211.68072509765625,2.835219206633391
5KPE_4_2_3_id16,2.63590407371521,2.9345762729644775,77.24768518518519,0.61,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-209.594482421875,2.758297390407986
5KPE_4_2_3_id17,1.166654109954834,3.0191051959991455,81.17527777777778,0.62,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-211.92442321777344,2.660813508210359
5KPE_4_2_3_id18,2.1219232082366943,2.7724103927612305,83.04305555555557,0.65,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-208.50454711914065,3.15513582582827
5KPE_4_2_3_id19,1.267879843711853,2.4010097980499268,83.33527777777779,0.64,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-209.3687438964844,2.813028406213831
5KPE_4_2_3_id2,1.725130558013916,3.8623337745666504,82.91212962962963,0.61,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-209.69839477539065,2.526631390606916
5KPE_4_2_3_id20,1.3716936111450195,3.5754222869873047,83.12351851851852,0.64,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-210.8805694580078,2.45840256302445
5KPE_4_2_3_id21,1.3400861024856567,3.3133814334869385,84.59953703703705,0.62,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-208.8900146484375,3.052382857711226
5KPE_4_2_3_id22,1.7386406660079956,2.781907081604004,78.20796296296297,0.6,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-209.2779541015625,3.2279160111038774
5KPE_4_2_3_id23,2.006899833679199,3.2928860187530518,81.54009259259259,0.6,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-208.5781707763672,2.9343284324363426
5KPE_4_2_3_id3,1.3383365869522095,2.4713263511657715,81.60481481481483,0.61,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-212.64300537109372,2.6620590775101274
5KPE_4_2_3_id4,1.3028531074523926,3.14359188079834,83.11629629629631,0.66,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-209.95802307128903,2.8896653917100696
5KPE_4_2_3_id5,2.08129620552063,3.2507941722869873,76.14796296296296,0.61,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-212.1025238037109,2.9796264083297164
5KPE_4_2_3_id6,1.822524905204773,3.2674813270568848,80.30564814814815,0.67,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-208.4871826171875,2.905920805754485
5KPE_4_2_3_id7,1.4584002494812012,3.2608144283294678,82.52222222222224,0.64,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-210.99200439453125,2.875371297200521
5KPE_4_2_3_id8,1.689738392829895,3.954155206680298,86.20675925925926,0.66,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-208.3917999267578,2.995247452347367
5KPE_4_2_3_id9,1.505640983581543,3.0852463245391846,86.48194444444445,0.67,4,2,90.33037037037036,0.8993563055992126,22.958597,76.55664,-210.0970001220703,2.7703718962492765
5KPE_4_2_4_id0,2.019517183303833,2.513321876525879,84.64231481481481,0.74,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-214.3828125,2.716901425962095
5KPE_4_2_4_id1,9.31168270111084,9.66495418548584,84.49277777777777,0.7,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-211.6336669921875,2.9234862150969327
5KPE_4_2_4_id10,1.785878300666809,2.9425439834594727,86.83287037037037,0.71,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-213.1173095703125,2.8004418832284435
5KPE_4_2_4_id11,1.6660223007202148,3.216212749481201,84.67916666666667,0.72,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-214.17333984375,2.68348467791522
5KPE_4_2_4_id12,1.710540771484375,3.275099515914917,86.92925925925925,0.71,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-210.61300659179688,2.6479661729600696
5KPE_4_2_4_id13,1.8409804105758667,2.600862741470337,84.76046296296298,0.7,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-212.72503662109372,2.854164406105324
5KPE_4_2_4_id14,1.7486252784729004,3.0571413040161133,86.06481481481481,0.69,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-212.563720703125,2.6817423502604165
5KPE_4_2_4_id15,1.7956924438476562,2.978235960006714,88.6210185185185,0.73,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-212.2937774658203,2.8368982385706016
5KPE_4_2_4_id16,1.1887483596801758,2.835602045059204,85.96277777777777,0.71,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-211.00083923339844,2.8999046043113426
5KPE_4_2_4_id17,1.7644455432891846,2.98622727394104,87.99620370370369,0.73,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-210.53125,2.6402409871419272
5KPE_4_2_4_id18,2.06256365776062,3.3788557052612305,88.22027777777778,0.74,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-212.61309814453125,2.809459827564381
5KPE_4_2_4_id19,1.3457950353622437,2.785728931427002,86.73935185185185,0.71,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-210.699462890625,2.620589079680266
5KPE_4_2_4_id2,2.007836103439331,2.9336342811584473,86.19046296296295,0.72,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-211.1607666015625,2.7005705656828702
5KPE_4_2_4_id20,1.6453943252563477,2.74706768989563,86.14666666666666,0.71,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-211.76116943359372,2.649310076678241
5KPE_4_2_4_id21,1.7330965995788574,2.652513265609741,86.06907407407407,0.73,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-210.94970703125,2.9055410314489296
5KPE_4_2_4_id22,1.67342209815979,3.179718494415283,88.61212962962962,0.74,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-212.4762725830078,2.8427016646773726
5KPE_4_2_4_id23,1.909085988998413,2.9773592948913574,88.2614814814815,0.77,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-212.12429809570312,2.983952275028935
5KPE_4_2_4_id3,1.675406575202942,3.0956010818481445,87.38888888888889,0.72,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-211.15675354003903,2.7246376320167824
5KPE_4_2_4_id4,1.8295782804489136,2.8987035751342773,87.69537037037038,0.72,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-214.35923767089844,2.922332198531539
5KPE_4_2_4_id5,1.7361842393875122,3.1232385635375977,86.7299074074074,0.73,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-213.41964721679688,2.7610501889829284
5KPE_4_2_4_id6,1.9016919136047363,2.8838107585906982,85.89685185185186,0.7,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-213.66693115234372,3.046059219925492
5KPE_4_2_4_id7,2.0642759799957275,2.912785291671753,86.9710185185185,0.72,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-212.6485290527344,3.0102657741970487
5KPE_4_2_4_id8,1.778464913368225,2.6407768726348877,89.66935185185186,0.78,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-212.5533447265625,2.7712797941984952
5KPE_4_2_4_id9,1.739451289176941,2.8156168460845947,89.19712962962964,0.74,4,2,91.27796296296296,0.853456974029541,23.75658,73.17201,-213.87661743164065,2.9468632450810186
5KPE_4_2_5_id0,1.227006435394287,3.188295364379883,86.87055555555555,0.7,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-213.6912384033203,2.809547706886574
5KPE_4_2_5_id1,1.1737505197525024,2.4747469425201416,89.04324074074074,0.65,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-215.77078247070312,2.6661913836443865
5KPE_4_2_5_id10,1.471235752105713,3.098965883255005,84.12370370370373,0.68,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-212.6705322265625,2.902791906286169
5KPE_4_2_5_id11,1.348465919494629,2.8097245693206787,88.85898148148148,0.68,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-214.02476501464844,2.786439683702257
5KPE_4_2_5_id12,10.54911994934082,11.237131118774414,79.65898148148146,0.53,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-216.09298706054688,2.6962981047453702
5KPE_4_2_5_id13,1.2749048471450806,2.7042922973632812,80.4998148148148,0.66,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-213.5929718017578,2.687324806495949
5KPE_4_2_5_id14,1.5274903774261475,2.7784645557403564,77.70324074074072,0.65,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-214.4508514404297,2.8149739018193
5KPE_4_2_5_id15,1.8391491174697876,3.169283151626587,82.12694444444443,0.62,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-211.79443359375,2.758553116409867
5KPE_4_2_5_id16,1.1487500667572021,3.014558792114258,84.72944444444445,0.68,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-216.7381591796875,2.7330480504918984
5KPE_4_2_5_id17,1.620077133178711,3.684166431427002,77.08425925925924,0.57,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-214.58425903320312,2.575518572771991
5KPE_4_2_5_id18,1.488022804260254,2.5495986938476562,86.7199074074074,0.64,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-213.21597290039065,2.7907647026909723
5KPE_4_2_5_id19,1.5480546951293945,3.6370432376861572,84.40648148148149,0.68,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-215.80503845214844,2.770749692563657
5KPE_4_2_5_id2,1.7911328077316284,3.0534722805023193,84.50185185185185,0.66,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-216.22804260253903,2.65421634250217
5KPE_4_2_5_id20,1.5129587650299072,2.7930893898010254,81.64981481481482,0.68,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-214.99935913085935,2.7445735224971064
5KPE_4_2_5_id21,9.385700225830078,9.610372543334961,84.14351851851853,0.62,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-215.75241088867188,2.585672449182581
5KPE_4_2_5_id22,1.3841197490692139,2.9485251903533936,80.80694444444445,0.67,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-215.39370727539065,2.728546707718461
5KPE_4_2_5_id23,1.4518938064575195,2.8183367252349854,80.73351851851851,0.68,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-212.12042236328125,2.945487128363715
5KPE_4_2_5_id3,1.3874664306640625,2.796246290206909,82.71953703703704,0.67,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-213.4517822265625,2.670302497016059
5KPE_4_2_5_id4,10.475164413452148,10.92652702331543,81.48555555555556,0.6,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-212.4300537109375,2.8343223289207176
5KPE_4_2_5_id5,1.3978787660598755,3.0150279998779297,85.5950925925926,0.72,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-215.91311645507807,2.651155825014468
5KPE_4_2_5_id6,1.4445441961288452,2.887906312942505,85.12101851851851,0.65,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-215.4467315673828,2.839872854727286
5KPE_4_2_5_id7,1.2290291786193848,2.9471168518066406,81.48712962962964,0.63,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-213.8519592285156,2.591463442201968
5KPE_4_2_5_id8,1.508286952972412,3.12465238571167,81.93249999999998,0.62,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-213.836669921875,2.6995405974211515
5KPE_4_2_5_id9,1.4530017375946045,2.814481496810913,83.52675925925925,0.59,4,2,91.41675925925928,0.9436451196670532,22.13892,75.878555,-214.13525390625,2.724342628761574
5KPE_4_2_6_id0,3.093247890472412,4.498295783996582,85.97194444444443,0.57,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-211.27764892578125,2.6967061360677085
5KPE_4_2_6_id1,1.7347861528396606,3.5417699813842773,76.12074074074073,0.61,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-212.41763305664065,2.8430218166775174
5KPE_4_2_6_id10,1.829000473022461,3.2295594215393066,82.08083333333333,0.69,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-212.44451904296875,2.7614717836733216
5KPE_4_2_6_id11,1.6617541313171387,3.321033000946045,91.70620370370372,0.84,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-209.8099365234375,2.7827956588179976
5KPE_4_2_6_id12,2.1032967567443848,2.941984176635742,80.76740740740743,0.64,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-209.6930084228516,3.0951131184895835
5KPE_4_2_6_id13,1.8734180927276611,3.1662886142730713,85.2773148148148,0.7,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-211.46316528320312,2.954927232530382
5KPE_4_2_6_id14,1.9581435918807983,2.95166015625,86.61722222222218,0.75,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-208.14622497558597,2.90903162073206
5KPE_4_2_6_id15,1.8157436847686768,2.8664278984069824,86.67018518518518,0.71,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-210.8729248046875,3.0023685031467013
5KPE_4_2_6_id16,2.1853370666503906,3.2632765769958496,86.94407407407408,0.74,4,2,94.1912962962963,0.8308594226837158,22.816462,75.94201,-212.08905029296875,2.9540365713614003
