name,seed,model,plddt,ptm,rmsd_start,rmsd_end
5KPE_4_4_2_0_combined_id4,44,3,56.00287037037036,0.46,9.186528205871582,10.500259399414062
5KPH_2_2_1_0_combined_id3,43,3,88.13069444444444,0.66,1.0687023401260376,1.2967945337295532
5KPH_2_4_1_0_combined_id8,42,3,92.74069444444444,0.77,0.6241113543510437,1.8389513492584229
5KPE_6_2_0_0_combined_id12,42,3,55.64777777777777,0.49,7.647170543670654,7.666778564453125
5KPH_4_6_3_0_combined_id16,44,3,86.17013888888889,0.64,1.8682575225830078,2.708792209625244
5KPE_2_4_8_0_combined_id6,44,5,73.0886111111111,0.6,10.723469734191895,11.60490608215332
5KPE_4_8_6_0_combined_id20,44,2,79.72398148148149,0.65,1.4684783220291138,3.3089077472686768
5KPE_2_8_4_0_combined_id5,43,1,84.97129629629629,0.71,1.1184120178222656,1.5482157468795776
5KPH_4_4_6_0_combined_id5,44,1,94.83013888888888,0.8,0.6865825653076172,3.9636638164520264
5KPE_2_8_5_0_combined_id11,42,1,67.56074074074074,0.56,9.733593940734863,10.069146156311035
5KPE_4_6_9_0_combined_id7,44,1,61.8335185185185,0.53,8.872698783874512,11.057938575744629
5KPH_2_2_2_0_combined_id3,44,2,87.89986111111111,0.7,1.0643175840377808,1.7580479383468628
5KPE_2_6_4_0_combined_id22,44,3,86.08666666666667,0.67,1.3151930570602417,1.3924607038497925
5KPE_6_6_2_0_combined_id16,43,5,62.67620370370369,0.5,9.921547889709473,9.103559494018555
5KPE_2_2_6_0_combined_id14,42,5,66.96416666666666,0.51,8.181824684143066,8.004780769348145
5KPE_2_4_5_0_combined_id7,44,4,94.64388888888888,0.85,1.1242382526397705,1.6965994834899902
5KPH_8_8_0_0_combined_id3,43,2,94.02569444444444,0.8,0.9607560634613037,8.120049476623535
5KPH_2_2_6_0_combined_id1,43,4,93.22125,0.8,0.7353737354278564,2.115856885910034
5KPH_2_6_2_0_combined_id19,43,1,94.64194444444443,0.8,0.7487297058105469,2.327538013458252
5KPE_2_2_8_0_combined_id3,43,4,90.00481481481484,0.76,1.374489426612854,1.717989206314087
5KPH_2_2_7_0_combined_id21,42,2,95.31708333333331,0.81,0.8839601874351501,2.2994322776794434
5KPH_2_4_4_0_combined_id12,43,2,91.8515277777778,0.78,0.9075945615768433,1.6419038772583008
5KPH_2_2_4_0_combined_id11,42,1,90.95097222222222,0.73,0.7771416902542114,2.15285062789917
5KPE_4_8_5_0_combined_id14,44,3,85.685,0.71,1.4336237907409668,3.6347079277038574
5KPE_4_2_5_0_combined_id24,42,5,69.76259259259258,0.52,10.64712905883789,12.040901184082031
5KPH_4_8_8_0_combined_id8,42,3,87.24208333333333,0.65,0.8477174639701843,4.091328144073486
5KPE_2_4_5_0_combined_id12,42,4,91.03101851851854,0.79,1.3196814060211182,1.2655715942382812
5KPE_4_2_0_0_combined_id21,44,4,86.97129629629629,0.73,1.9729843139648438,2.494577169418335
5KPH_4_6_0_0_combined_id24,43,1,93.7448611111111,0.79,0.7142860293388367,3.874784231185913
5KPH_4_6_3_0_combined_id19,42,5,89.34680555555555,0.71,0.8872397541999817,3.6007468700408936
5KPE_4_2_0_0_combined_id17,43,2,89.14388888888887,0.78,1.432456135749817,2.921095609664917
5KPE_4_2_8_0_combined_id17,43,3,81.61490740740743,0.65,1.9688550233840942,3.7006995677948
5KPH_2_8_6_0_combined_id11,44,3,88.77833333333335,0.68,0.9003456830978394,1.726047158241272
5KPE_2_8_8_0_combined_id16,42,4,73.09990740740743,0.56,14.767013549804688,13.811788558959961
5KPE_2_2_2_0_combined_id1,42,2,94.02972222222223,0.82,1.4744994640350342,1.49851393699646
5KPH_4_4_7_0_combined_id20,42,4,91.1952777777778,0.75,0.674071192741394,3.937025785446167
5KPH_8_8_0_0_combined_id5,43,5,91.0725,0.72,1.2965905666351318,8.268119812011719
5KPE_4_2_4_0_combined_id24,43,1,66.32759259259258,0.57,8.738876342773438,9.427000045776367
5KPH_2_2_2_0_combined_id11,43,5,93.35444444444444,0.77,1.0360195636749268,2.4971017837524414
5KPE_4_8_2_0_combined_id3,44,5,59.1112962962963,0.47,8.283684730529785,10.320585250854492
5KPH_4_8_6_0_combined_id9,44,3,87.66069444444445,0.68,1.2375494241714478,3.300196647644043
5KPH_2_2_5_0_combined_id7,42,2,92.57236111111112,0.78,1.128003478050232,1.205454707145691
5KPE_4_2_6_0_combined_id20,44,4,62.05648148148149,0.52,8.591012954711914,10.93002700805664
5KPE_4_4_4_0_combined_id18,44,3,89.20462962962964,0.73,1.9877121448516846,3.4968502521514893
5KPE_2_4_6_0_combined_id11,42,1,86.50157407407409,0.69,1.1356593370437622,1.7729299068450928
5KPH_2_2_1_0_combined_id4,43,2,95.69208333333331,0.82,0.7606498003005981,1.7136386632919312
5KPE_2_4_3_0_combined_id12,42,1,87.3037037037037,0.71,1.4492735862731934,1.463191270828247
5KPH_2_8_2_0_combined_id21,42,4,90.72833333333334,0.74,1.1074262857437134,1.5405120849609375
5KPH_4_4_0_0_combined_id20,44,4,85.27013888888888,0.68,1.8379818201065063,2.4086098670959473
5KPH_4_4_4_0_combined_id5,43,5,84.40194444444445,0.64,1.934568166732788,2.762917995452881
5KPE_4_8_2_0_combined_id19,42,4,60.919259259259256,0.54,9.001667022705078,9.640544891357422
5KPE_4_8_5_0_combined_id22,42,4,81.31777777777779,0.69,2.0679593086242676,2.9905571937561035
5KPE_2_4_6_0_combined_id4,43,5,78.3324074074074,0.6,2.0803844928741455,2.12894868850708
5KPH_4_6_9_0_combined_id13,42,5,94.31013888888889,0.78,0.6521294116973877,4.0164594650268555
5KPH_4_4_7_0_combined_id13,44,2,92.58666666666666,0.78,0.8738375306129456,3.936514139175415
5KPE_2_8_4_0_combined_id8,42,1,89.34564814814813,0.78,1.347483515739441,1.820926547050476
5KPH_6_4_4_0_combined_id7,42,5,87.87625,0.68,0.6593310236930847,5.827287673950195
5KPE_2_2_6_0_combined_id11,44,5,68.62638888888888,0.54,8.219815254211426,9.054612159729004
5KPE_4_8_9_0_combined_id7,44,3,81.46629629629632,0.64,2.6806485652923584,3.355166435241699
5KPE_6_6_8_0_combined_id10,44,4,62.669259259259256,0.5,4.510120391845703,3.762450695037842
5KPE_4_8_8_0_combined_id18,42,4,60.35768518518518,0.5,9.161858558654785,9.445079803466797
5KPH_4_8_5_0_combined_id6,44,5,90.08361111111113,0.71,0.7923027873039246,3.7585816383361816
5KPH_4_2_5_0_combined_id10,42,4,90.84125,0.75,1.1618293523788452,3.3106040954589844
5KPE_4_2_5_0_combined_id19,43,1,64.69685185185186,0.53,7.801952362060547,10.190251350402832
5KPE_6_8_5_0_combined_id24,44,4,61.59249999999999,0.47,9.69202995300293,10.670733451843262
5KPH_2_6_5_0_combined_id14,42,4,90.07319444444444,0.74,0.612822413444519,2.0400454998016357
5KPH_2_4_9_0_combined_id6,42,2,93.085,0.79,0.678585946559906,2.0321898460388184
5KPE_4_4_7_0_combined_id9,43,4,70.75972222222222,0.56,10.51623249053955,12.44943904876709
5KPE_2_2_2_0_combined_id21,44,2,90.83379629629631,0.77,1.0148296356201172,1.4196161031723022
5KPE_2_8_9_0_combined_id15,42,5,61.700462962962966,0.52,13.50210189819336,14.097979545593262
5KPE_4_2_9_0_combined_id14,43,1,81.63240740740741,0.67,1.6158123016357422,3.227656841278076
5KPH_4_4_7_0_combined_id5,43,4,90.03625000000001,0.72,2.6863176822662354,1.591115951538086
5KPH_4_2_4_0_combined_id15,42,1,93.55138888888888,0.79,0.6575491428375244,3.8538224697113037
5KPE_4_4_2_0_combined_id8,43,2,82.74685185185184,0.74,2.092703342437744,3.0075109004974365
5KPE_2_6_6_0_combined_id18,44,3,91.18092592592592,0.77,1.6353847980499268,1.406110167503357
5KPH_2_6_6_0_combined_id21,42,2,92.52013888888888,0.78,0.770128607749939,2.366912364959717
5KPH_6_2_9_0_combined_id4,43,2,90.65875,0.73,0.87068110704422,5.741795063018799
5KPH_2_2_8_0_combined_id20,42,5,90.96,0.74,0.6313603520393372,1.7813752889633179
5KPH_4_8_6_0_combined_id7,42,5,91.20138888888889,0.73,0.7056233882904053,4.236823081970215
5KPE_4_2_8_0_combined_id21,42,5,89.83500000000002,0.76,1.5673750638961792,3.31803297996521
5KPH_4_6_0_0_combined_id4,43,4,94.04013888888888,0.81,0.7511206269264221,4.184247970581055
5KPH_4_8_3_0_combined_id2,43,5,91.66791666666668,0.72,0.7010424733161926,4.244073390960693
5KPH_2_4_6_0_combined_id3,42,2,95.9688888888889,0.82,0.4568956196308136,2.027493476867676
5KPH_4_2_3_0_combined_id22,42,4,89.87375,0.72,2.198057174682617,1.8765678405761719
5KPH_8_8_5_0_combined_id2,43,3,91.60416666666669,0.76,1.1367881298065186,7.832050323486328
5KPH_2_6_8_0_combined_id2,42,2,94.90194444444444,0.81,0.5861876010894775,1.8575267791748047
5KPH_4_6_0_0_combined_id4,42,4,94.04305555555555,0.81,0.7559086084365845,4.179623126983643
5KPH_4_6_6_0_combined_id8,42,1,87.89375000000001,0.69,2.090428352355957,2.2293779850006104
5KPH_8_8_5_0_combined_id7,43,4,93.60847222222222,0.78,0.8569971919059753,7.905714511871338
5KPH_8_6_4_0_combined_id13,43,2,92.9490277777778,0.78,0.7912927865982056,7.952236175537109
5KPE_6_8_5_0_combined_id9,44,4,63.85194444444444,0.51,9.407711029052734,8.23569393157959
5KPE_4_2_3_0_combined_id6,42,4,65.8449074074074,0.54,7.88922643661499,10.106677055358887
5KPE_4_6_6_0_combined_id20,42,3,67.0600925925926,0.47,11.156232833862305,11.891117095947266
5KPE_4_4_2_0_combined_id10,42,3,86.43277777777777,0.71,2.070584774017334,3.294820547103882
5KPE_4_6_8_0_combined_id24,43,1,81.34824074074074,0.64,1.545269250869751,2.9514524936676025
5KPE_4_6_1_0_combined_id14,44,3,61.71138888888888,0.51,10.859360694885254,12.421302795410156
5KPE_2_2_0_0_combined_id6,43,5,86.32842592592594,0.71,1.515760064125061,1.5482594966888428
5KPE_8_2_7_0_combined_id24,43,3,62.75416666666667,0.49,10.799793243408203,13.992271423339844
5KPH_4_6_9_0_combined_id9,43,2,84.12583333333333,0.65,1.1342604160308838,3.3180716037750244
5KPE_2_4_8_0_combined_id21,42,1,87.47824074074073,0.72,1.2662914991378784,1.1885443925857544
5KPE_6_6_8_0_combined_id8,43,5,62.27879629629629,0.48,9.52785587310791,8.990994453430176
5KPE_2_8_2_0_combined_id24,44,5,92.04055555555554,0.8,1.792420506477356,1.3617185354232788
5KPE_2_8_7_0_combined_id3,44,4,74.82703703703703,0.64,10.75196647644043,11.683774948120117
5KPE_4_2_3_0_combined_id22,44,1,72.29324074074074,0.6,8.849647521972656,9.199895858764648
5KPH_2_8_7_0_combined_id19,42,1,89.39097222222222,0.69,1.3214796781539917,1.6453176736831665
5KPE_4_6_5_0_combined_id10,44,1,90.73407407407406,0.81,1.7332961559295654,3.5042901039123535
5KPH_4_2_2_0_combined_id20,44,5,91.91097222222224,0.76,0.6428653001785278,3.3852109909057617
5KPE_2_8_9_0_combined_id11,42,1,77.33416666666666,0.63,11.629622459411621,11.581779479980469
5KPH_8_8_0_0_combined_id4,43,2,91.75194444444443,0.75,1.0778330564498901,8.211984634399414
5KPE_2_8_9_0_combined_id2,44,4,77.24787037037038,0.69,10.450149536132812,11.369257926940918
5KPE_4_6_0_0_combined_id16,42,5,82.03787037037034,0.65,1.615835189819336,3.8588638305664062
5KPE_4_8_6_0_combined_id15,43,4,69.07037037037037,0.57,5.061877727508545,4.266539096832275
5KPH_4_2_9_0_combined_id17,42,2,88.68638888888889,0.73,1.6067367792129517,2.672940492630005
5KPH_4_6_2_0_combined_id17,43,5,91.07638888888889,0.74,0.9586910605430603,3.975430488586426
5KPE_4_8_9_0_combined_id5,42,2,70.86305555555556,0.62,10.120034217834473,12.326858520507812
5KPE_4_8_9_0_combined_id4,44,3,89.42074074074073,0.79,1.6593213081359863,3.5777664184570312
5KPE_2_6_8_0_combined_id6,43,5,92.26370370370368,0.79,1.4643871784210205,1.2132219076156616
5KPE_4_4_9_0_combined_id7,44,3,91.22842592592592,0.8,1.7870311737060547,3.1654398441314697
5KPH_6_2_8_0_combined_id14,43,2,85.82375,0.66,2.153080463409424,4.003885269165039
5KPH_2_6_5_0_combined_id19,44,2,95.80930555555555,0.82,0.684420108795166,2.1836495399475098
5KPH_4_4_5_0_combined_id12,43,4,95.50833333333334,0.81,0.5474002361297607,3.9127397537231445
5KPE_2_4_0_0_combined_id15,42,1,87.38592592592595,0.71,1.5977532863616943,1.3575533628463745
5KPE_2_8_5_0_combined_id3,44,5,64.87175925925926,0.53,10.749431610107422,11.569854736328125
5KPE_4_4_4_0_combined_id11,42,1,83.36444444444447,0.69,1.699344277381897,3.1834850311279297
5KPH_4_6_4_0_combined_id18,42,1,92.43097222222224,0.75,1.0990891456604004,3.922457695007324
5KPE_4_8_7_0_combined_id16,42,3,62.3162962962963,0.48,5.046802520751953,5.551437854766846
5KPE_4_2_0_0_combined_id16,43,5,86.96814814814815,0.73,1.7364460229873657,3.3400912284851074
5KPE_4_4_0_0_combined_id5,43,2,64.70203703703703,0.55,9.162609100341797,9.33331298828125
5KPE_4_6_1_0_combined_id24,43,1,64.05740740740741,0.5,9.237469673156738,10.572589874267578
5KPH_2_4_8_0_combined_id2,43,3,92.33069444444445,0.74,0.6012515425682068,2.176969289779663
5KPH_2_8_6_0_combined_id12,43,4,91.30458333333334,0.73,0.5890401005744934,2.419724225997925
5KPH_4_6_7_0_combined_id3,43,4,89.49624999999999,0.71,0.9896772503852844,3.978705644607544
5KPH_4_8_7_0_combined_id7,44,2,90.60625,0.73,2.005434513092041,2.4324147701263428
5KPE_4_8_1_0_combined_id15,43,4,66.9187962962963,0.53,7.430920124053955,7.338352203369141
5KPH_2_2_3_0_combined_id7,42,5,92.20402777777778,0.75,0.7241829633712769,2.063283920288086
5KPE_4_4_5_0_combined_id10,42,3,62.88018518518517,0.49,7.898504257202148,10.138075828552246
5KPH_4_8_9_0_combined_id15,42,4,86.33652777777777,0.68,1.9924192428588867,2.3840060234069824
5KPE_2_6_6_0_combined_id24,43,3,90.49685185185184,0.77,1.304105520248413,1.683856725692749
5KPE_4_8_9_0_combined_id3,43,5,67.30574074074075,0.53,7.451583385467529,9.66004753112793
5KPE_4_4_8_0_combined_id7,44,1,86.51370370370371,0.67,1.554102897644043,3.5109615325927734
5KPH_2_6_7_0_combined_id2,44,1,88.95722222222223,0.69,1.0145138502120972,1.3846957683563232
5KPE_2_8_1_0_combined_id8,43,5,60.79944444444445,0.46,10.751371383666992,10.963418006896973
5KPE_2_2_9_0_combined_id21,44,5,88.94666666666669,0.77,1.4547985792160034,1.4564567804336548
5KPE_4_6_2_0_combined_id7,43,3,65.08935185185186,0.51,8.005170822143555,9.754947662353516
5KPE_6_6_2_0_combined_id11,42,5,67.30472222222222,0.5,10.928666114807129,9.748577117919922
5KPE_2_4_7_0_combined_id9,43,4,65.26851851851852,0.52,8.84058666229248,9.094452857971191
5KPE_4_6_6_0_combined_id2,43,4,82.29787037037038,0.72,2.6453003883361816,2.892197847366333
5KPE_2_2_8_0_combined_id24,43,5,90.8200925925926,0.75,1.3081543445587158,1.2718069553375244
5KPE_2_2_0_0_combined_id22,42,1,91.95694444444445,0.78,1.751979947090149,2.2897469997406006
5KPH_8_6_4_0_combined_id1,43,5,89.63958333333332,0.71,1.375016212463379,8.37626838684082
5KPH_8_8_5_0_combined_id23,44,4,90.82083333333333,0.76,1.0116238594055176,8.074341773986816
5KPE_4_2_5_0_combined_id9,42,3,79.20148148148148,0.64,11.27982234954834,13.431158065795898
5KPH_2_4_4_0_combined_id17,43,4,90.09986111111112,0.75,0.6723688840866089,2.123328685760498
5KPE_2_8_7_0_combined_id7,42,5,75.39972222222221,0.61,9.497920036315918,9.844675064086914
5KPE_8_2_7_0_combined_id13,42,4,64.26055555555556,0.56,9.785975456237793,13.55750560760498
5KPE_8_2_7_0_combined_id8,42,1,85.74685185185183,0.72,1.2731308937072754,7.57229471206665
5KPE_6_6_8_0_combined_id23,44,4,61.85518518518519,0.49,4.640605449676514,3.786268472671509
5KPH_2_2_0_0_combined_id19,43,3,92.11208333333332,0.76,0.8021153807640076,1.7054994106292725
5KPH_4_6_7_0_combined_id3,42,5,90.92930555555556,0.71,0.9544715285301208,4.278005123138428
5KPE_2_4_6_0_combined_id5,44,2,90.42537037037036,0.75,1.1591302156448364,1.6509169340133667
5KPE_2_2_5_0_combined_id21,42,5,73.11685185185185,0.58,9.918107986450195,10.20505428314209
5KPE_2_4_8_0_combined_id1,42,5,91.47435185185184,0.78,1.7575677633285522,1.544715166091919
5KPH_4_2_4_0_combined_id15,43,5,94.82458333333336,0.81,0.6888846158981323,3.938333511352539
5KPH_4_8_5_0_combined_id17,44,1,94.59375,0.79,0.6371099948883057,3.9268126487731934
5KPE_4_4_7_0_combined_id20,44,4,63.020833333333336,0.54,10.472674369812012,12.005114555358887
5KPH_4_8_0_0_combined_id24,44,3,88.47541666666666,0.69,1.1248650550842285,3.501023769378662
5KPE_2_2_7_0_combined_id11,43,4,71.8700925925926,0.62,10.958771705627441,11.587413787841797
5KPE_4_6_7_0_combined_id1,43,3,85.62037037037035,0.74,1.7792348861694336,3.16634202003479
5KPE_4_8_7_0_combined_id20,43,2,81.85814814814813,0.71,2.1324667930603027,2.776884078979492
5KPE_6_4_7_0_combined_id5,43,4,66.32583333333334,0.57,10.586797714233398,10.931536674499512
5KPH_2_2_3_0_combined_id18,42,5,93.87875,0.79,0.6193755269050598,1.956711769104004
5KPE_2_8_2_0_combined_id18,44,1,88.40018518518518,0.73,1.4780311584472656,1.8503512144088745
5KPE_2_8_9_0_combined_id16,44,1,89.39231481481482,0.76,1.3567613363265991,1.5526859760284424
5KPH_4_4_5_0_combined_id8,42,1,91.19458333333334,0.74,0.7910147309303284,3.8669986724853516
5KPE_4_8_2_0_combined_id22,43,1,73.65657407407409,0.61,1.2318626642227173,3.566002607345581
5KPH_4_6_0_0_combined_id2,43,1,91.84,0.74,0.5895771980285645,4.152508735656738
5KPH_4_8_2_0_combined_id17,42,1,93.94888888888887,0.8,0.8128669261932373,4.2468438148498535
5KPH_2_6_5_0_combined_id19,44,5,94.49416666666669,0.8,0.6936708688735962,2.220806837081909
5KPH_2_6_1_0_combined_id7,44,4,90.11888888888888,0.69,0.5826139450073242,2.0246684551239014
5KPE_4_6_8_0_combined_id11,44,5,64.29712962962964,0.5,9.83580493927002,10.458319664001465
5KPE_4_2_8_0_combined_id24,42,5,76.98074074074074,0.6,9.7409029006958,10.344630241394043
5KPE_2_4_8_0_combined_id3,44,2,89.19731481481483,0.76,1.3951619863510132,1.3650609254837036
5KPE_4_6_0_0_combined_id15,44,3,89.26351851851852,0.76,1.4764933586120605,3.3576323986053467
5KPH_2_8_8_0_combined_id18,42,4,93.35069444444444,0.78,1.0627188682556152,1.6358587741851807
5KPH_6_2_5_0_combined_id9,43,1,84.92680555555555,0.65,2.608356475830078,3.723315715789795
5KPH_4_8_4_0_combined_id2,43,3,92.24430555555556,0.74,0.7389443516731262,3.7354624271392822
5KPE_2_8_2_0_combined_id3,44,3,79.07925925925927,0.59,10.866165161132812,11.43568229675293
5KPE_4_6_3_0_combined_id11,43,3,88.78509259259256,0.76,1.5468058586120605,3.2719483375549316
5KPH_2_4_9_0_combined_id10,42,1,94.5375,0.8,0.566273033618927,2.1712119579315186
5KPH_2_4_6_0_combined_id15,43,4,91.80569444444444,0.75,0.6198744177818298,1.8781808614730835
5KPH_4_6_9_0_combined_id23,43,1,90.98736111111111,0.72,0.7651516199111938,3.9489400386810303
5KPE_6_4_7_0_combined_id22,43,1,67.96064814814814,0.56,9.792802810668945,10.232895851135254
5KPH_2_6_9_0_combined_id11,42,3,86.24736111111112,0.63,1.1634165048599243,1.3916512727737427
5KPE_2_8_4_0_combined_id19,42,4,66.98805555555555,0.57,9.752321243286133,9.919180870056152
5KPE_2_4_3_0_combined_id12,44,4,89.32,0.75,1.6126158237457275,1.5005263090133667
5KPE_2_4_1_0_combined_id19,44,1,60.41564814814814,0.52,2.6452505588531494,2.106119394302368
5KPE_2_8_5_0_combined_id11,44,1,67.49555555555555,0.55,9.750662803649902,10.099563598632812
5KPE_4_8_3_0_combined_id12,44,2,85.29962962962962,0.7,2.066091537475586,2.90380597114563
5KPH_4_6_7_0_combined_id5,42,3,90.0788888888889,0.69,0.8403993844985962,4.055497646331787
5KPE_2_4_4_0_combined_id21,42,5,89.65944444444446,0.74,1.2918903827667236,1.3745074272155762
5KPH_6_2_5_0_combined_id6,43,5,86.68291666666667,0.68,1.085576057434082,4.875039100646973
5KPH_8_8_9_0_combined_id11,44,5,91.74722222222222,0.78,1.0053434371948242,8.169897079467773
5KPH_4_6_8_0_combined_id8,42,5,92.32305555555556,0.74,0.868004322052002,3.6187357902526855
5KPH_6_6_8_0_combined_id23,44,1,84.9823611111111,0.64,1.8482639789581299,4.374849796295166
5KPH_4_2_5_0_combined_id6,44,3,91.62555555555556,0.75,1.8871409893035889,2.5314717292785645
5KPE_6_6_2_0_combined_id23,43,5,70.96407407407408,0.59,10.328765869140625,10.145949363708496
5KPH_2_2_0_0_combined_id2,42,1,90.62388888888889,0.74,0.9221451878547668,1.8300217390060425
5KPE_2_4_0_0_combined_id8,42,5,66.26824074074074,0.51,8.278884887695312,9.379761695861816
5KPH_2_4_2_0_combined_id16,44,2,92.14430555555556,0.76,0.7165178656578064,2.12960147857666
5KPE_4_6_7_0_combined_id4,43,2,88.81268518518517,0.78,1.5767391920089722,3.5641376972198486
5KPH_2_8_6_0_combined_id13,42,1,90.60083333333334,0.71,1.2796945571899414,1.8063021898269653
5KPE_2_4_5_0_combined_id5,43,1,89.15425925925923,0.76,1.2992218732833862,1.4238134622573853
5KPH_6_4_4_0_combined_id22,43,1,90.84430555555556,0.71,0.7050389051437378,5.874059200286865
5KPE_4_2_0_0_combined_id15,42,5,68.32157407407408,0.57,9.372359275817871,9.646893501281738
5KPE_4_2_3_0_combined_id1,42,2,72.93944444444445,0.62,9.83071231842041,10.495651245117188
5KPE_4_8_7_0_combined_id5,43,1,68.61361111111111,0.58,3.4410970211029053,3.1244423389434814
5KPE_2_6_9_0_combined_id17,43,4,90.03722222222224,0.78,1.4167380332946777,1.117438793182373
5KPH_6_2_9_0_combined_id10,43,3,86.28222222222222,0.66,1.4514641761779785,4.676903247833252
5KPH_4_4_6_0_combined_id18,43,2,88.95541666666665,0.71,0.7462542057037354,3.906294584274292
5KPE_4_2_7_0_combined_id13,44,4,80.27870370370368,0.68,12.360420227050781,14.226485252380371
5KPH_4_2_1_0_combined_id22,42,3,87.76180555555555,0.69,1.1157599687576294,3.3396739959716797
5KPE_4_4_1_0_combined_id5,42,1,88.95138888888889,0.77,1.1152410507202148,3.439870834350586
5KPH_4_2_1_0_combined_id9,43,3,87.75263888888888,0.67,1.2348151206970215,3.154747247695923
5KPE_4_2_9_0_combined_id8,42,1,74.28324074074074,0.65,10.245357513427734,12.392257690429688
5KPE_2_2_1_0_combined_id6,42,4,87.39379629629629,0.74,11.519481658935547,11.282898902893066
5KPH_6_2_5_0_combined_id7,43,5,85.5001388888889,0.67,1.7100441455841064,4.456128120422363
5KPH_4_8_6_0_combined_id21,42,5,86.07333333333334,0.67,1.292128086090088,4.385291576385498
5KPE_4_8_2_0_combined_id23,42,2,93.92148148148146,0.84,1.7106132507324219,3.8121683597564697
5KPE_2_4_1_0_combined_id12,42,5,63.15537037037038,0.49,2.9979352951049805,3.756443738937378
5KPH_2_6_8_0_combined_id11,42,2,88.68055555555556,0.71,1.9072705507278442,1.3668992519378662
5KPE_6_4_7_0_combined_id5,42,2,64.57796296296296,0.56,10.312286376953125,10.746559143066406
5KPH_6_4_4_0_combined_id3,44,2,68.04041666666666,0.49,10.78585433959961,12.772398948669434
5KPH_4_2_1_0_combined_id3,43,1,86.62430555555554,0.67,1.7062163352966309,2.634152412414551
5KPH_2_2_0_0_combined_id4,42,5,94.65680555555556,0.79,0.7324615120887756,2.0636425018310547
5KPE_2_8_4_0_combined_id17,43,3,92.67564814814814,0.81,1.3393032550811768,1.3819547891616821
5KPE_2_4_5_0_combined_id23,44,1,87.41305555555556,0.74,1.5426512956619263,1.5004103183746338
5KPE_2_2_8_0_combined_id15,42,1,90.32379629629632,0.76,1.2176856994628906,1.310423493385315
5KPE_2_4_4_0_combined_id24,44,4,68.21212962962963,0.55,9.46384334564209,9.78477954864502
5KPE_4_2_7_0_combined_id3,44,2,76.56398148148148,0.59,2.4499454498291016,3.0878801345825195
5KPH_4_2_4_0_combined_id20,42,5,87.2226388888889,0.68,1.7146023511886597,2.3680458068847656
5KPH_4_8_5_0_combined_id21,44,3,94.50152777777778,0.78,0.8314404487609863,3.6796412467956543
5KPE_2_2_2_0_combined_id8,42,3,53.199629629629634,0.4,4.979426860809326,4.971041202545166
5KPE_2_8_0_0_combined_id17,42,1,69.3900925925926,0.58,10.853466987609863,11.337785720825195
5KPH_2_4_4_0_combined_id12,42,3,89.39902777777779,0.72,1.0970203876495361,1.4474892616271973
5KPH_2_6_5_0_combined_id18,44,3,91.63888888888889,0.76,0.5529205203056335,1.748564600944519
5KPE_4_2_0_0_combined_id17,42,5,62.52259259259259,0.5,10.31425666809082,10.508914947509766
5KPH_2_2_3_0_combined_id8,42,4,87.51527777777778,0.71,0.9670624732971191,1.5108637809753418
5KPH_4_6_4_0_combined_id9,44,5,92.7213888888889,0.75,0.8767218589782715,4.127157688140869
5KPH_2_8_6_0_combined_id7,42,5,92.47458333333331,0.77,0.7044722437858582,2.2793898582458496
5KPE_6_8_5_0_combined_id7,42,3,66.18777777777778,0.55,9.321599960327148,7.538196563720703
5KPH_6_4_0_0_combined_id2,43,2,92.72611111111112,0.78,0.8745141625404358,5.625319004058838
5KPH_2_8_5_0_combined_id18,43,4,93.2201388888889,0.78,0.7417483925819397,2.3323497772216797
5KPE_4_6_0_0_combined_id5,44,4,80.69583333333333,0.67,2.6298117637634277,2.931727886199951
5KPH_2_8_4_0_combined_id19,44,4,89.64999999999999,0.7,1.9388679265975952,0.990792453289032
5KPH_2_2_7_0_combined_id1,44,3,88.55541666666666,0.7,0.9016698598861694,1.4538004398345947
5KPH_4_6_6_0_combined_id21,43,5,90.84805555555556,0.72,0.7603529691696167,4.163182735443115
5KPH_2_6_8_0_combined_id5,44,3,89.58430555555555,0.67,0.7470517754554749,1.798329472541809
5KPE_2_8_2_0_combined_id17,44,2,68.76907407407407,0.53,10.603926658630371,10.415170669555664
5KPE_2_4_3_0_combined_id13,42,5,71.1100925925926,0.59,8.187077522277832,8.029306411743164
5KPE_4_2_5_0_combined_id11,42,2,64.11796296296296,0.54,7.651097297668457,9.758634567260742
5KPE_6_6_2_0_combined_id17,43,3,69.35037037037037,0.52,3.1453378200531006,3.930070638656616
5KPH_2_4_8_0_combined_id3,44,3,87.19180555555555,0.68,1.9319064617156982,0.7518447041511536
5KPE_2_4_3_0_combined_id18,43,4,80.84287037037036,0.72,11.095771789550781,12.069954872131348
5KPH_2_2_8_0_combined_id9,44,2,92.30388888888888,0.77,0.6615809798240662,2.0932278633117676
5KPE_6_4_6_0_combined_id17,44,1,62.90722222222221,0.53,12.519221305847168,15.139991760253906
5KPH_2_4_5_0_combined_id6,44,2,89.8273611111111,0.73,0.7339611649513245,1.6790790557861328
5KPH_2_8_7_0_combined_id23,43,1,90.36097222222222,0.71,0.5549300909042358,2.0539255142211914
5KPH_2_6_6_0_combined_id3,43,2,94.89333333333332,0.81,0.6606085300445557,2.158154010772705
5KPH_6_2_5_0_combined_id22,44,2,85.26958333333333,0.67,1.8837045431137085,4.105903148651123
